"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:62hWYjPL57rbUd5rhvI3Of","Papercut","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:3WGpXCj9YhhfX11TToZcXP","Zedd, Troye Sivan","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","8","443293","","false","49","USUM71505095","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-05-13T09:59:17Z"
"spotify:track:3ID8CH6UCMCIhcGg4Yfy4d","Illusion","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:1PbBg2aYjWLKRk84zJK15x","Zedd, Echosmith","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","11","385560","","false","40","USUM71505098","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-05-13T09:59:28Z"
"spotify:track:0dxgDoSi7k8yjCZ9XnSgrZ","Don't Let Me Fall","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:52Kl23wXoISQYJ5lrTbCHr, spotify:artist:2RDCNnUf4yEXxqFYFr9xre","Urbanstep, Chomstars, Liv Young","spotify:album:0d8GpTlO6X1bRotIzK6L8g","Don't Let Me Fall","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:52Kl23wXoISQYJ5lrTbCHr, spotify:artist:2RDCNnUf4yEXxqFYFr9xre","Urbanstep, Chomstars, Liv Young","2019-09-05","https://i.scdn.co/image/ab67616d0000b273e06c43d89a2bc7001362d8ac","1","1","339370","https://p.scdn.co/mp3-preview/ed35cb9bd6b3f8ff3d071b5fd031d0ee14de7d60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","GBKQU1989290","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:13:35Z"
"spotify:track:2bBpASy4X678fjVk5LQr9S","Intelligence - Original Mix","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","spotify:album:6QG4MspyaU5HvuFEBSceHZ","Welcome To Wonderland","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","2013-01-11","https://i.scdn.co/image/ab67616d0000b273bad8fa72ee18faa347d46942","1","4","269156","https://p.scdn.co/mp3-preview/7ca0a3c0538c67a138ac42c923e23f34620d8d82?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","GBKQU1237456","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:14:05Z"
"spotify:track:2o8hO9Rh49EODjStEO7zOb","Intelligent - Original Mix","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","spotify:album:1jz7KvGB1VKVPXnfVmI413","Reborn","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","2016-09-15","https://i.scdn.co/image/ab67616d0000b2738db1996aad7db1cd2473e1c7","1","3","198870","https://p.scdn.co/mp3-preview/690d044a3183262ee7ee83855b65b15086b7f58d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GBKQU1698785","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:13:55Z"
"spotify:track:7umbfd3PhtH4NsGpdQimYP","Chasing Reality (feat. Emily Chaos) - Urbanstep Remix","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:6S8LixFoSswW1paCxcNbcU, spotify:artist:7ufevsZw9moCkd1idly2mb","Urbanstep, Crazyx, Emily Chaos","spotify:album:6Mkpqd9zXoQt9ADoNNEWHx","Chasing Reality","spotify:artist:6S8LixFoSswW1paCxcNbcU","Crazyx","2015-04-27","https://i.scdn.co/image/ab67616d0000b2730cd2abe564820ee4c2fb4289","1","2","288004","https://p.scdn.co/mp3-preview/fc1c654c7d6b271ffcdc9c589a7a8bba171c1f26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USLZJ1519794","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:15:43Z"
"spotify:track:3oXwSs7EsHjPWVgT2mkGE9","Run","spotify:artist:6IEOWhGVcAXTiZVjVZaDAJ","Secoya","spotify:album:6sqTAXxPXUXJGggojIBNZ8","UKF Dubstep 2014","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-12-14","https://i.scdn.co/image/ab67616d0000b2738a3ba69f92e8a66933765fd4","1","18","310727","","false","0","GBWUL1458616","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:16:23Z"
"spotify:track:7icDTUOlIneXwdnlJk0jtb","Sirens - Original Mix","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","spotify:album:3gqyV0PD6NvVBwvm7gjt6K","Sirens","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","2016-10-12","https://i.scdn.co/image/ab67616d0000b2731a16d2e75a5808ad24c41d68","1","1","257156","https://p.scdn.co/mp3-preview/1328ababcd07e091ddf093345802c0ac77583f86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","GBLV61609972","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:19:01Z"
"spotify:track:25qZJUFHVUig2jXHq1tuua","Parallel - Original Mix","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:4i8u1FZVapjZBcCyyrAnU3","Urbanstep, Micah Martin","spotify:album:3orT5VsqzoUjmieKgmrxdw","Parallel","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:4i8u1FZVapjZBcCyyrAnU3","Urbanstep, Micah Martin","2016-01-25","https://i.scdn.co/image/ab67616d0000b273995a13ae3db7ffe9691a0561","1","1","228937","https://p.scdn.co/mp3-preview/51f9e091d9a14ab6b3456ef693663531b574e3fa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","19","GBKQU1600060","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:15:21Z"
"spotify:track:319RfD8K6f5ityF5CB50Dz","Hydrus","spotify:artist:52Kl23wXoISQYJ5lrTbCHr, spotify:artist:1vZeKSV5k8t4AWEH7h2kZt","Chomstars, Liv Young","spotify:album:1u4lQx6g19LE4Z6crcUGah","Stargazing","spotify:artist:52Kl23wXoISQYJ5lrTbCHr","Chomstars","2014-06-23","https://i.scdn.co/image/ab67616d0000b273037850f83adcd7d25eea043b","1","1","468923","https://p.scdn.co/mp3-preview/9293ca43e50c1474f28924b81de8c4e94c607080?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","CA5KR1521854","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-04-07T10:47:01Z"
"spotify:track:0dsofSRAidhHSkA8ROohCY","Road So Far","spotify:artist:3Qq4056RMPoY5ehQrpNeVi, spotify:artist:37u74IADzNxQhvo0BAUUZZ","Urbanstep, Tytewriter","spotify:album:5NC21896HQHeTSekPMkSDo","Road So Far","spotify:artist:3Qq4056RMPoY5ehQrpNeVi","Urbanstep","2019-02-15","https://i.scdn.co/image/ab67616d0000b2733506c5e3ff2bb778bd64cf74","1","3","205254","https://p.scdn.co/mp3-preview/4c1b8c93e352de19a1bc387cba0939a66a91f392?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","GBKQU1914057","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:16:05Z"
"spotify:track:1YQKR9HxXvu045KE7CzI5H","Elements","spotify:artist:5XkWlDmNLDZA8MiOaRm6HQ","Fractal","spotify:album:0u6r5Qg3pXFHvCu6sJyT61","Elements","spotify:artist:5XkWlDmNLDZA8MiOaRm6HQ","Fractal","2013-11-15","https://i.scdn.co/image/ab67616d0000b273069d1e0c4f4509ed096d3f75","1","1","377272","https://p.scdn.co/mp3-preview/7f0eca0110c74899251536182ce201c9527eeaee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","CA6D21001047","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-09T06:08:32Z"
"spotify:track:6rLMiGcDFvNhNNug8EI4Uq","Singularity - Original Mix","spotify:artist:40WIa01eubnEVkxUHeDZyF","Au5","spotify:album:5rSdvuJARQfoHLyQoWHovx","Singularity EP","spotify:artist:40WIa01eubnEVkxUHeDZyF","Au5","2013-03-04","https://i.scdn.co/image/ab67616d0000b273ebcb753166e233e5da34e2c0","1","1","382071","https://p.scdn.co/mp3-preview/67c47bafdc139da83b4fc3485e4b2bcad0970e33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","USLZJ1658952","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-21T05:04:54Z"
"spotify:track:7Bka7BItYbiCQOSbJNx0ni","Cataclysm","spotify:artist:40WIa01eubnEVkxUHeDZyF, spotify:artist:6HraHl4uwIQFixUu3J49BK","Au5, Crystal Skies","spotify:album:1D23bcYRfcJoOKsGhjqeBZ","Cataclysm","spotify:artist:40WIa01eubnEVkxUHeDZyF, spotify:artist:6HraHl4uwIQFixUu3J49BK","Au5, Crystal Skies","2018-08-03","https://i.scdn.co/image/ab67616d0000b2734dddf45330d91cc9a81ad3e6","1","1","300000","https://p.scdn.co/mp3-preview/654259cea0b05aed203c0a4356afca9b5f625626?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","QZDA61827587","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-21T05:05:51Z"
"spotify:track:1rQ18sYDwDeeR4YCXsUHF2","Any Longer (feat. Q'aila)","spotify:artist:40WIa01eubnEVkxUHeDZyF, spotify:artist:5NbLht1MNVM19gY3OIBDwK","Au5, Q'Aila","spotify:album:1msdS270ysVQ2JjfsXXq25","Any Longer / Hit Rewind (feat. Q'aila)","spotify:artist:40WIa01eubnEVkxUHeDZyF","Au5","2016-08-10","https://i.scdn.co/image/ab67616d0000b2735aab2486911fb0aab5dc108c","1","1","291310","https://p.scdn.co/mp3-preview/705e6c2492f6f506d12110c8c459ba12f60d7441?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","TCACQ1638110","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-21T06:17:13Z"
