"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2UXSE3huaHDPaHrpMrRYm5","Drink from His Cup","spotify:artist:0DfKHgbQn1b5W9KoHKCv37, spotify:artist:5f4TpQdpCTgE1nmUpy2Sqx","Pro, Suzy Rock","spotify:album:1V9dpdj9FlsilOnVwzvyy8","Dying to Live","spotify:artist:0DfKHgbQn1b5W9KoHKCv37","Pro","2011-08-23","https://i.scdn.co/image/ab67616d0000b2732201cff00d4a5bf89b41ca29","1","13","211972","https://p.scdn.co/mp3-preview/5cb751300743cde095e3c3c35de043d445535cea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","TCAAZ1164810","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:59:21Z"
"spotify:track:13lzi0Qx2KDambbS6cPAdz","I.T.W.N.O.I.","spotify:artist:3dpswct31rsudWf8ZASWZe, spotify:artist:4c6lhwoOrmgNWvl0GxHlW1, spotify:artist:37nS8Tj9Txd51aKMurioAB, spotify:artist:5qJjtRftP42zv3LBnIzOEr, spotify:artist:5MximdP80OJjCsC3bfCkZc","Sho Baraka, Tedashii, R. Swift, Benjah, Honey Larochelle","spotify:album:4B7PDu1JK0rIOYsylICHyX","Lions and Liars","spotify:artist:3dpswct31rsudWf8ZASWZe","Sho Baraka","2010-03-30","https://i.scdn.co/image/ab67616d0000b273daf711289e51b84797d8c246","1","15","235266","https://p.scdn.co/mp3-preview/05d74fbdd2e969e9dc6c49827dab0919ed23506a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","USTCD1056753","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T20:01:25Z"
"spotify:track:1JSXLrgSs2uhsrChsFDN7q","Famous","spotify:artist:3dpswct31rsudWf8ZASWZe, spotify:artist:10ff7lw2N2p00ErbZTuWrx","Sho Baraka, Erica Cumbo","spotify:album:4B7PDu1JK0rIOYsylICHyX","Lions and Liars","spotify:artist:3dpswct31rsudWf8ZASWZe","Sho Baraka","2010-03-30","https://i.scdn.co/image/ab67616d0000b273daf711289e51b84797d8c246","1","3","183360","https://p.scdn.co/mp3-preview/aeb4c5ad86de555995e3b63d9a5f9c273c1d0076?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","USTCC1086167","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:58:21Z"
"spotify:track:0XO5XdEV4XhQwgKy09yV5p","All I Need (feat. Chris Cobbins)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:6WtrY6QGqSHWgJMRVn6lAk","FLAME, Chris Cobbins","spotify:album:5aaFYgz1FmXwf5sZlwSCGe","Captured","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2010-12-28","https://i.scdn.co/image/ab67616d0000b2732204f37944f434d9ca97ea28","1","6","301240","https://p.scdn.co/mp3-preview/b179d33119b4da42ab54f0ee3730a1db16c0f740?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCACT1620234","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T20:00:11Z"
"spotify:track:0goTM0uKYzIdAOMdCfAovY","Surrender (feat. V. Rose)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","FLAME, V. Rose","spotify:album:5aaFYgz1FmXwf5sZlwSCGe","Captured","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2010-12-28","https://i.scdn.co/image/ab67616d0000b2732204f37944f434d9ca97ea28","1","2","221840","https://p.scdn.co/mp3-preview/04e33c2c4cfa66f9d0eb895152f36385c16886cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","TCACT1620226","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T12:18:27Z"
"spotify:track:4FNdacvV0XvNBZoyuwCwLA","Captured Me (feat. V. Rose)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","FLAME, V. Rose","spotify:album:5aaFYgz1FmXwf5sZlwSCGe","Captured","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2010-12-28","https://i.scdn.co/image/ab67616d0000b2732204f37944f434d9ca97ea28","1","9","248426","https://p.scdn.co/mp3-preview/cc7db8601053ca38458ff31828257ce22cd27fc1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","TCACT1620240","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T12:18:30Z"
"spotify:track:2dRAvbi92nmGJ0hYX7NiQz","The 6th Day (feat. Chris Cobbins)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:6WtrY6QGqSHWgJMRVn6lAk","FLAME, Chris Cobbins","spotify:album:1aCdpJ2b8hPI59sUOMsdjr","The 6th","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2012-03-06","https://i.scdn.co/image/ab67616d0000b2738e6888de3e451bddb06beffc","1","2","186615","https://p.scdn.co/mp3-preview/d0b6ce6a83b557d423afbc1c2a53144f3cc365f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","TCACS1688635","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:51:34Z"
"spotify:track:0STHqSH9oRiBaRBCvUVnpU","Caught in the Lights (feat. V. Rose)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","FLAME, V. Rose","spotify:album:1aCdpJ2b8hPI59sUOMsdjr","The 6th","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2012-03-06","https://i.scdn.co/image/ab67616d0000b2738e6888de3e451bddb06beffc","1","7","274471","https://p.scdn.co/mp3-preview/4014ee3da5b3a0026c1901d229ef075e72d6ae4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","TCACS1688645","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:58:01Z"
"spotify:track:0Z0tyvcXqN4SK336eg6jfs","Against the World (feat. V. Rose)","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","FLAME, V. Rose","spotify:album:1aCdpJ2b8hPI59sUOMsdjr","The 6th","spotify:artist:2s6kyMmJZFgPCHXU0QxJLp","FLAME","2012-03-06","https://i.scdn.co/image/ab67616d0000b2738e6888de3e451bddb06beffc","1","11","265166","https://p.scdn.co/mp3-preview/f2d2e5df5bd1f675617439af4de45ee2d317a070?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","TCACS1688653","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:57:36Z"
"spotify:track:7C6zTpub9GIgggt1BHXeQP","I'm a Believer","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1, spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:1Y6wP1RVQapm1mj3h1O8xn","Tedashii, Trip Lee, Soye","spotify:album:1EV7m88lwrr8ueRdAS3xmH","Identity Crisis","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1","Tedashii","2009-05-26","https://i.scdn.co/image/ab67616d0000b273eef57d937680ca71efbccaf9","1","10","226946","https://p.scdn.co/mp3-preview/54b57dce7d7350aca0e0ad39990b258a60864669?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USTC90915494","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T20:00:01Z"
"spotify:track:1Pm95ChAQwi4RuIGWLqdqC","All My Love","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:0v4qnnnTMi9mgN3DUxCfHK","Trip Lee, Natalie Lauren","spotify:album:2QPKh4LqUxtwXGwbriYzqZ","Rise","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2014-10-27","https://i.scdn.co/image/ab67616d0000b27320a89d211a934f3b24942099","1","12","233646","https://p.scdn.co/mp3-preview/5ea9219eb607e16366f0d399da2861eb29dae809?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QMTND1100480","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T20:04:59Z"
"spotify:track:24mtgtmwfRdKfqHWuisZ8g","Fallin'","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:7jmP2ZejmiclTo76ZF2D9R","Trip Lee, J. Paul","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","5","233800","https://p.scdn.co/mp3-preview/9f73c80b48275f7d42bc98f182e51a4f977e210b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QMTND1100035","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:51:12Z"
"spotify:track:2SbjSFKhJpfy2X8dM7a30T","War","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","4","265186","https://p.scdn.co/mp3-preview/cc3365d814b8a92624d8629e510f1f2c940e3228?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","QMTND1100038","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T20:03:03Z"
"spotify:track:72PVOiOfEgYBwm8vxL0Ll2","Fantasy","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:5f4TpQdpCTgE1nmUpy2Sqx","Trip Lee, Suzy Rock","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","12","280013","https://p.scdn.co/mp3-preview/d9249a8a7eba01ed035c5a9fe7d46dd61f926082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","QMTND1100045","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:58:37Z"
"spotify:track:2Q364zyLVj1jkNJIeGX6gQ","Beautiful Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","Trip Lee, V. Rose","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","11","264413","https://p.scdn.co/mp3-preview/08adf3a3bed0a72d5c059fe31daaa45383d62704?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QMTND1100044","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:58:39Z"
