"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:15O2kELD1X3eW3VXCFszTL","Burn Me Like a Fire","spotify:artist:3pCzVQR5s1t2OsNjxmqTQ1, spotify:artist:0sNtfmZzruNmwZMBx87Epy","Bullet, YellowLight","spotify:album:5XuaXBMrozZqZdNY9ym3BY","Burn Me Like a Fire","spotify:artist:3pCzVQR5s1t2OsNjxmqTQ1, spotify:artist:0sNtfmZzruNmwZMBx87Epy","Bullet, YellowLight","2022-03-18","https://i.scdn.co/image/ab67616d0000b2732d146a121cb0a462763ac30e","1","1","189031","https://p.scdn.co/mp3-preview/77fee7d63bcc9a7c11de76d938329a95cf339b98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","DES232200130","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0SHYsj8W1MNVgSDOG4DGKF","Silence","spotify:artist:1k7Cc2WGh6LAE1TUh6dsiy, spotify:artist:5fzcdyinr7x5DY1Q2QMtdS","Dark Heart, NEUBAUER","spotify:album:2BzLcTkiSvRMNzqk1IDEuJ","Silence","spotify:artist:1k7Cc2WGh6LAE1TUh6dsiy, spotify:artist:5fzcdyinr7x5DY1Q2QMtdS","Dark Heart, NEUBAUER","2022-04-15","https://i.scdn.co/image/ab67616d0000b273a967793d7eeda3c090ad18f1","1","1","177817","https://p.scdn.co/mp3-preview/051c87f0095f3ef04d2285c860c13c8d630c4910?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","DES232200170","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:4qDpLaFGf5ampf2DXD2TMA","Where You Are","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:4yX6mpMyBGf9UfvBB8JJrc","John Summit, Hayla","spotify:album:4bIEy1wDeaEklS1BanbsmR","Where You Are","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:4yX6mpMyBGf9UfvBB8JJrc","John Summit, Hayla","2023-03-03","https://i.scdn.co/image/ab67616d0000b2731744223e31fd75e05a0f5f02","1","1","236000","","false","78","USUG12301338","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1ld3ibWlGwo4oBFPb6pmKk","Heal Me - Biscits Remix","spotify:artist:0eHwH1Ze2lRt6KOGw1T3rq, spotify:artist:052B9SONfhoScw7dgYWw5o","FARR, Biscits","spotify:album:4PFH5f3PxwuweuCE8gofIF","Heal Me","spotify:artist:0eHwH1Ze2lRt6KOGw1T3rq, spotify:artist:052B9SONfhoScw7dgYWw5o","FARR, Biscits","2020-10-09","https://i.scdn.co/image/ab67616d0000b273f1253227ffa296260fa17bff","1","1","177142","https://p.scdn.co/mp3-preview/fad5ac606ffdf75ce44e01cae267a99d6a4e9974?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","ZZOPM2003271","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:39JofJHEtg8I4fSyo7Imft","B.O.T.A. (Baddest Of Them All) - Edit","spotify:artist:4XC335ouK6pXyq4QiIb8bP, spotify:artist:6uJ51uV5rYzu1MJkC4CceI","Eliza Rose, Interplanetary Criminal","spotify:album:2lQgd3Svp1ZWAzZPLobAPK","B.O.T.A. (Baddest Of Them All)","spotify:artist:4XC335ouK6pXyq4QiIb8bP, spotify:artist:6uJ51uV5rYzu1MJkC4CceI","Eliza Rose, Interplanetary Criminal","2022-08-12","https://i.scdn.co/image/ab67616d0000b273eb15b994e15a3a6634d1694e","1","1","226626","https://p.scdn.co/mp3-preview/475c0c2a67c6db3c8f66264e04eb3fa9d3a7a0ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","QZAKB2166405","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1e0V7CMEcXaPAMtL4b5VtV","Out of My Head","spotify:artist:5v8ZROs9c26k4yGMxUkebt, spotify:artist:7oZdp9UWjuC68LeJSYeKZL","Jack Wins, ManyFew","spotify:album:6yj3YyNMLt3fEKRcsVr31Z","Out of My Head","spotify:artist:5v8ZROs9c26k4yGMxUkebt, spotify:artist:7oZdp9UWjuC68LeJSYeKZL","Jack Wins, ManyFew","2021-08-06","https://i.scdn.co/image/ab67616d0000b27334f4f86217e5a7d795d4e488","1","1","162382","https://p.scdn.co/mp3-preview/e49d52309e8550efc5775a6597331e8b9249dab1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","DES232100350","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:39K1B9yIdTCgwm25z4GYId","Remember","spotify:artist:2kSdRzYPQR1kjM9jkWsS5M","DRAY","spotify:album:1kVLVbJzfk3FeQhZsC13YJ","Remember","spotify:artist:2kSdRzYPQR1kjM9jkWsS5M","DRAY","2021-11-26","https://i.scdn.co/image/ab67616d0000b273eab287d1dd60101ff3e6c6a0","1","1","188951","https://p.scdn.co/mp3-preview/c2e3d89858bddf3345d4b5b407f8922f316388d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","DES232100590","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0JLiYHwL8CXEysiurWmdow","Light","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","spotify:album:3PMGDt3tunv9rZE1EVkZ8T","Light","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","2020-05-15","https://i.scdn.co/image/ab67616d0000b2736a217e7f9741e0b2b17c1d5f","1","1","186131","https://p.scdn.co/mp3-preview/a9f34109cbf2c213964ea677e303af9a50cd175d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","DES232000080","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0ndg56b510prqHlImqJoxG","Ghost Town (Lucas Estrada Remix)","spotify:artist:4mrBetqy378Jf1y6NLszlx, spotify:artist:3TVjdmhfFoYJLgBEkkZTBm, spotify:artist:2tndYCXQneCV4jtoWRwVpz","VINAI, John De Sohn, Lucas Estrada","spotify:album:6gSjNm6RsoLBSSFfEmqASG","Ghost Town (Lucas Estrada Remix)","spotify:artist:4mrBetqy378Jf1y6NLszlx, spotify:artist:3TVjdmhfFoYJLgBEkkZTBm, spotify:artist:2tndYCXQneCV4jtoWRwVpz","VINAI, John De Sohn, Lucas Estrada","2023-01-05","https://i.scdn.co/image/ab67616d0000b273411d9123d8ac6e5865c1c9e8","1","1","137957","https://p.scdn.co/mp3-preview/3fd634c578f0bef0d6f9435e0452a1704ce92639?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GX8LE2274644","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:65tzGxRAwbrZd2yhHcGgLf","My Carousel","spotify:artist:6pcxIOhQCNb7DX2iuEXgxL, spotify:artist:0AkL5tzM3UsDlWak9E0OwH","Tobtok, Jem Cooke","spotify:album:1v3AdrKIXMOF8gS88K8Fuq","My Carousel","spotify:artist:6pcxIOhQCNb7DX2iuEXgxL, spotify:artist:0AkL5tzM3UsDlWak9E0OwH","Tobtok, Jem Cooke","2021-07-09","https://i.scdn.co/image/ab67616d0000b273ab79e4712fe8244ccc9e2485","1","1","166639","https://p.scdn.co/mp3-preview/62f78f26ef169ed065fd699591ed916f07a0158d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DES232100300","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
